Project Name,File Name,Method Name,Start Line,End Line,Method Code,Documentation,Code With Doc,TokenID
core,scheduler.py,__init__,78,84,"def __init__(self, time, call, args=[], kwargs={}, deferred=None, threaded=True):        self.time = float(time)        self.call = call        self.args = args        self.kwargs = kwargs        self.deferred = deferred        self.threaded = threaded",,"def __init__(self, time, call, args=[], kwargs={}, deferred=None, threaded=True):        self.time = float(time)        self.call = call        self.args = args        self.kwargs = kwargs        self.deferred = deferred        self.threaded = threaded",7531c1b6-b701-43e1-86d5-9bda0bdfab63
core,scheduler.py,__lt__,86,87,"def __lt__(self, other):        return id(self) < id(other)",,"def __lt__(self, other):        return id(self) < id(other)",54a2a84c-d4a1-4109-8f2a-2ca5e98ff8b1
core,scheduler.py,run,89,94,"def run(self):        ret = self.call(*self.args, **self.kwargs)        if self.deferred is None:            return        else:            self.deferred.callback(ret)",,"def run(self):        ret = self.call(*self.args, **self.kwargs)        if self.deferred is None:            return        else:            self.deferred.callback(ret)",4369f9cf-acc2-4016-bab7-6556a771b6dd
core,scheduler.py,start,96,100,"def start(self):        if self.threaded:            start_new_thread(self.run, ())        else:            self.run()",,"def start(self):        if self.threaded:            start_new_thread(self.run, ())        else:            self.run()",09bb6383-0641-4851-a9c1-da6a3f4756c1
core,scheduler.py,__init__,108,110,def __init__(self):        self.queue = []        self.lock = Lock(),,def __init__(self):        self.queue = []        self.lock = Lock(),3ce77d17-d7fe-4e4a-8a3e-462370991053
core,scheduler.py,__iter__,112,113,def __iter__(self):        return iter(self.queue),,def __iter__(self):        return iter(self.queue),675357fd-4416-43eb-ba3d-5d028921ab96
core,scheduler.py,__delitem__,115,116,"def __delitem__(self, key):        del self.queue[key]",,"def __delitem__(self, key):        del self.queue[key]",0e419922-d5f2-4cc3-9fd6-8d33191319b4
core,scheduler.py,put,119,120,"def put(self, element):        heappush(self.queue, element)",,"def put(self, element):        heappush(self.queue, element)",f88c1df5-6eb5-4b9e-b82d-52ba197a92b5
core,scheduler.py,get,123,131,"def get(self):                try:            el = heappop(self.queue)            return el        except IndexError:            return None, None",return element or None.,"def get(self):        """"""        return element or None.        """"""        try:            el = heappop(self.queue)            return el        except IndexError:            return None, None

return element or None.",eeed1056-2ebc-48da-96fd-023f6642a713
core,__init__.py,version,59,60,def version(self):        return PYLOAD_VERSION,,def version(self):        return PYLOAD_VERSION,9345ff8b-09bd-4c3a-bb32-365557956341
core,__init__.py,version_info,63,64,def version_info(self):        return PYLOAD_VERSION_INFO,,def version_info(self):        return PYLOAD_VERSION_INFO,60bf26d6-4793-47c2-91d3-8fb066aa5cb8
core,__init__.py,running,67,68,def running(self):        return self._running.is_set(),,def running(self):        return self._running.is_set(),2a5800e7-1a53-4d31-8e0a-2a2126c1a81f
core,__init__.py,exiting,72,73,def exiting(self):        return self._exiting,,def exiting(self):        return self._exiting,222f7c4c-1c29-44a9-98f2-136552bd0213
core,__init__.py,debug,76,77,def debug(self):        return self._debug,,def debug(self):        return self._debug,e57933e6-adc4-4460-8ae0-46298446ca3a
core,__init__.py,__init__,80,112,"def __init__(self, userdir, tempdir, storagedir, debug=None, reset=False, dry=False):        self._running = Event()        self._exiting = False        self._do_restart = False        self._do_exit = False        self._ = lambda x: x        self._debug = 0        self._dry_run = dry        # if self.tmpdir not in sys.path:        # sys.path.append(self.tmpdir)        # if refresh:        # cleanpy(PACKDIR)        datadir = os.path.join(os.path.realpath(userdir), ""data"")        os.makedirs(datadir, exist_ok=True)        os.chdir(datadir)        self._init_config(userdir, tempdir, storagedir, debug)        self._init_log()        if storagedir is not None:            self.log.warning(""Download folder was specified from the commandline"")        self._init_database(reset and not dry)        self._init_network()        self._init_api()        self._init_managers()        self._init_webserver()        atexit.register(self.terminate)        # TODO: Remove...        self.last_client_connected = 0",,"def __init__(self, userdir, tempdir, storagedir, debug=None, reset=False, dry=False):        self._running = Event()        self._exiting = False        self._do_restart = False        self._do_exit = False        self._ = lambda x: x        self._debug = 0        self._dry_run = dry        # if self.tmpdir not in sys.path:        # sys.path.append(self.tmpdir)        # if refresh:        # cleanpy(PACKDIR)        datadir = os.path.join(os.path.realpath(userdir), ""data"")        os.makedirs(datadir, exist_ok=True)        os.chdir(datadir)        self._init_config(userdir, tempdir, storagedir, debug)        self._init_log()        if storagedir is not None:            self.log.warning(""Download folder was specified from the commandline"")        self._init_database(reset and not dry)        self._init_network()        self._init_api()        self._init_managers()        self._init_webserver()        atexit.register(self.terminate)        # TODO: Remove...        self.last_client_connected = 0",72ed6170-1c6e-4d36-a004-ad7d60717ec0
core,__init__.py,_init_config,114,144,"def _init_config(self, userdir, tempdir, storagedir, debug):        from .config.parser import ConfigParser        self.userdir = os.path.realpath(userdir)        self.tempdir = os.path.realpath(tempdir)        os.makedirs(self.userdir, exist_ok=True)        os.makedirs(self.tempdir, exist_ok=True)        self.config = ConfigParser(self.userdir)        if debug is None:            if self.config.get(""general"", ""debug_mode""):                debug_level = self.config.get(""general"", ""debug_level"")                self._debug = self.DEBUG_LEVEL_MAP[debug_level]        else:            self._debug = max(0, int(debug))        # If no argument set, read storage dir from config file,        # otherwise save setting to config dir        if storagedir is None:            storagedir = self.config.get(""general"", ""storage_folder"")            # Make sure storage_folder is not empty            if not storagedir:                self.config.set(""general"", ""storage_folder"", ""~/Downloads/pyLoad"")                storagedir = self.config.get(""general"", ""storage_folder"")        else:            self.config.set(""general"", ""storage_folder"", storagedir)        os.makedirs(storagedir, exist_ok=True)        if not self._dry_run:            self.config.save()",,"def _init_config(self, userdir, tempdir, storagedir, debug):        from .config.parser import ConfigParser        self.userdir = os.path.realpath(userdir)        self.tempdir = os.path.realpath(tempdir)        os.makedirs(self.userdir, exist_ok=True)        os.makedirs(self.tempdir, exist_ok=True)        self.config = ConfigParser(self.userdir)        if debug is None:            if self.config.get(""general"", ""debug_mode""):                debug_level = self.config.get(""general"", ""debug_level"")                self._debug = self.DEBUG_LEVEL_MAP[debug_level]        else:            self._debug = max(0, int(debug))        # If no argument set, read storage dir from config file,        # otherwise save setting to config dir        if storagedir is None:            storagedir = self.config.get(""general"", ""storage_folder"")            # Make sure storage_folder is not empty            if not storagedir:                self.config.set(""general"", ""storage_folder"", ""~/Downloads/pyLoad"")                storagedir = self.config.get(""general"", ""storage_folder"")        else:            self.config.set(""general"", ""storage_folder"", storagedir)        os.makedirs(storagedir, exist_ok=True)        if not self._dry_run:            self.config.save()",78234c79-b97e-4efe-b6ea-d7937d942799
core,__init__.py,_init_log,146,156,"def _init_log(self):        from .log_factory import LogFactory        self.logfactory = LogFactory(self)        self.log = self.logfactory.get_logger(            ""pyload""        )  # NOTE: forced debug mode from console is not working actually        self.log.info(f""*** Welcome to pyLoad {self.version} ***"")        if self._dry_run:            self.log.info(""*** TEST RUN ***"")",,"def _init_log(self):        from .log_factory import LogFactory        self.logfactory = LogFactory(self)        self.log = self.logfactory.get_logger(            ""pyload""        )  # NOTE: forced debug mode from console is not working actually        self.log.info(f""*** Welcome to pyLoad {self.version} ***"")        if self._dry_run:            self.log.info(""*** TEST RUN ***"")",e5e620c9-18ed-4590-8add-c126ce1d5fa6
core,__init__.py,_init_network,158,162,def _init_network(self):        from .network import request_factory        from .network.request_factory import RequestFactory        self.req = self.request_factory = RequestFactory(self),,def _init_network(self):        from .network import request_factory        from .network.request_factory import RequestFactory        self.req = self.request_factory = RequestFactory(self),b663aec9-6725-4195-89ba-0466a777fc31
core,__init__.py,_init_api,164,167,def _init_api(self):        from .api import Api        self.api = Api(self),,def _init_api(self):        from .api import Api        self.api = Api(self),b951c19b-e639-47bb-99d6-d0ac7b72ee41
core,__init__.py,_init_webserver,169,172,def _init_webserver(self):        from pyload.webui.webserver_thread import WebServerThread        self.webserver = WebServerThread(self),,def _init_webserver(self):        from pyload.webui.webserver_thread import WebServerThread        self.webserver = WebServerThread(self),1b0cabfd-c0a0-4011-ae3a-84f4ab86b5e6
core,__init__.py,_init_database,174,193,"def _init_database(self, reset):        from .threads.database_thread import DatabaseThread        db_path = os.path.join(self.userdir, ""data"", DatabaseThread.DB_FILENAME)        newdb = not os.path.isfile(db_path)        self.db = DatabaseThread(self)        self.db.setup()        userpw = (self.DEFAULT_USERNAME, self.DEFAULT_PASSWORD)        # nousers = bool(self.db.list_users())        if reset or newdb:            self.db.add_user(*userpw, reset=True)        if reset:            self.log.info(                self._(                    ""Successfully reset default login credentials `{}|{}`""                ).format(*userpw)            )",,"def _init_database(self, reset):        from .threads.database_thread import DatabaseThread        db_path = os.path.join(self.userdir, ""data"", DatabaseThread.DB_FILENAME)        newdb = not os.path.isfile(db_path)        self.db = DatabaseThread(self)        self.db.setup()        userpw = (self.DEFAULT_USERNAME, self.DEFAULT_PASSWORD)        # nousers = bool(self.db.list_users())        if reset or newdb:            self.db.add_user(*userpw, reset=True)        if reset:            self.log.info(                self._(                    ""Successfully reset default login credentials `{}|{}`""                ).format(*userpw)            )",cbe47b8f-4c7a-42c6-bb22-5fdd008fdf76
